Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Deep Beeline,Barricade,One,Normal,72,26341,10,3C 3D G 3A 6D G 11B 11A G 7C 12D G 15C 6A G 1C 18C G 17A 8D G 4A 9C G 14B 9A G 7D 7A G 17D 18A G 13B 13C G 1A 17B G 14A 16D G 16A 16C G 16B 13A G 5A 12B G 13B 19A G 19C 8D G 11D 14C G 19D 10B G 8A 20C G 10D 2D G 14A 5C G
Random,Monte Carlo Beeline 1,Two,Normal,63,101047,73,19B 11B G 14D 17D G 2C 12A G 4B 15A G 8A 18B G 16B 7B G 1B 1D G 2A 2B G 6B 19D G 20C 3D G 16A 20D G 11D 5C G 7D 9D G 4C 13D G 7D 2D G 5D 5C G 18C 9C G 10C 11C G 15A 4D G 12B 11C G 8D 12D G
Monte Carlo Beeline 1,Deep Beeline,One,Normal,69,101424,64,17A 16D G 10C 5A G 7B 7A G 17D 4C G 7C 12A G 17B 13C G 11C 19D G 11D 6D G 12C 10D G 11A 9A G 14A 2C G 9B 2A G 19A 6C G 13B 13D G 2B 14C G 20D 3B G 3A 15C G 20D 3C G 8D 15A G 6C 8A G 18A 10D G 14B 9B G 14D 13B G
Monte Carlo Beeline 1,Barricade,Two,Normal,63,98389,13,4B 4A G 5B 4C G 8A 3B G 9D 20B G 9C 5D G 8B 16A G 1B 1A G 2B 18A G 13C 8C G 13B 6A G 16C 9A G 6B 11B G 11A 11C G 11D 15B G 15A 2D G 14A 14D G 15D 7C G 7A 7B G 14C 19D G 19D 7D G 12D 19D G
Bee Line,Monte Carlo Beeline 1,Two,Normal,48,57814,28,8A 18A G 14C 19D G 13A 9A G 8B 5B G 15A 5A G 1A 2D G 3D 18D G 10C 2C G 15C 19C G 6D 12D G 12B 6B G 17B 20D G 12A 16C G 20A 16A G 17C 4A G 16B 19A G
Tile Skipper,Monte Carlo Beeline 2,Two,Normal,42,112407,79,20D 8A G 13C 6B G 6C 14C G 14D 1A G 2B 15D G 1B 2C G 4B 1C G 10D 4C G 1D 18A G 17D 7A G 9A 16B G 20B 3C G 5D 16D G 5A 10C G
Deep Beeline,Monte Carlo Beeline 1,Two,Normal,75,136588,8,3A 3B G 20A 9D G 20C 4D G 9A 14B G 9C 5A G 6B 20B G 5B 19A G 8C 16B G 11A 19D G 17C 16A G 1C 14D G 1D 16C G 18B 18D G 10D 7D G 18A 11B G 1A 13D G 14C 2D G 7C 8D G 6D 7A G 7B 5B G 12A 17D G 12C 1C G 8B 5B G 4D 8B G 6D 14D G
Random,Monte Carlo Beeline 3,Two,Normal,42,145339,62,16C 6C G 8B 11C G 4A 20B G 4B 10C G 1B 5B G 16B 2D G 4A 15D G 20C 2D G 18C 3A G 17A 10A G 3D 17B G 15A 10D G 1B 5C G 17D 9B G
Tile Skipper,Random,One,Normal,45,110,79,20D 18C G 17D 6B G 6C 20A G 16A 1A G 2B 2A G 18B 2C G 4B 13B G 18B 1B G 3B 18C G 18B 3C G 4C 17C G 3D 7A G 5D 18C G 12D 8A G 9A 17A G
Monte Carlo Beeline 3,Random,One,Normal,42,153388,12,4A 2A G 8A 18D G 2B 10A G 1A 1C G 18B 20D G 17A 16A G 9B 5D G 2D 11A G 9A 15C G 10A 17C G 16B 7C G 8B 9D G 11C 20C G 10D 20B G
Tile Skipper,Monte Carlo Beeline 3,Two,Normal,45,167733,79,20D 18A G 8D 6B G 6C 4B G 13B 1A G 2B 19B G 12D 2C G 7A 20C G 3A 6A G 1C 4C G 16A 2A G 3D 10B G 10A 8C G 8B 4D G 15D 5D G 9D 16B G
Kitty Corner,Monte Carlo Beeline 3,Two,Normal,45,172751,24,7A 12C G 17B 2A G 3A 3C G 4B 4A G 9A 20A G 15B 14A G 14B 19A G 2B 3B G 3D 13B G 15D 3D G 14D 16C G 8A 9C G 19D 1A G 15C 9A G 10B 5C G
Kitty Corner,Random,Two,Normal,63,10841,24,7A 3C G 2C 2A G 3A 2D G 12B 4A G 9A 16D G 2C 14A G 7B 7C G 2C 9D G 3B 15A G 20A 4B G 14B 11C G 5D 9D G 17B 1B G 19C 9D G 5A 13A G 8A 16B G 9C 15A G 17A 4A G 6B 11D G 20C 4A G 7B 17A G
Bee Line,Random,One,Normal,54,5922,21,6B 8A G 19B 6C G 13B 4D G 19C 8D G 3B 3A G 4B 5D G 9D 17A G 14C 5A G 4C 18A G 9A 13D G 17D 18C G 10A 5C G 12B 12A G 20A 17D G 5A 18A G 19C 13D G 13A 4B G 7C 3B G
Bee Line,Monte Carlo Beeline 3,Two,Normal,45,179226,74,19C 8D G 20B 17A G 17C 18A G 8B 2D G 19A 5A G 7A 20D G 11D 5D G 5C 19D G 20C 15D G 13D 9D G 14B 2B G 1D 6C G 10D 6A G 15A 9D G 4A 3B G
Kitty Corner,Monte Carlo Beeline 2,Two,Normal,45,181892,0,1A 13B G 18A 2A G 3A 15C G 10B 8A G 13A 6C G 14D 12A G 7A 17D G 6B 5A G 10A 7D G 13D 12D G 5B 17A G 10C 2D G 1B 10D G 16B 5C G 11A 17C G
Random,Monte Carlo Beeline 2,Two,Normal,45,183282,54,14C 8A G 7D 2C G 20C 9D G 1A 4B G 18C 10A G 13B 11D G 10D 13A G 9A 17B G 6B 14B G 20D 17B G 12C 20B G 6C 19B G 3D 7C G 15B 3B G 16B 11B G
Monte Carlo Beeline 2,Deep Beeline,One,Normal,60,183922,20,6A 6B G 3A 14A G 6C 1A G 2A 13A G 17D 5B G 5D 15D G 19C 15A G 13D 10A G 11A 10D G 18C 16D G 8C 9B G 8D 18A G 12D 17B G 9A 17C G 11C 12B G 17B 16A G 16B 7C G 12B 20B G 1D 8A G 7A 8C G
Monte Carlo Beeline 3,Bee Line,One,Normal,45,141595,73,19B 2A G 19C 8D G 8B 3A G 19A 3B G 20C 1A G 1B 9D G 18C 19D G 10D 10B G 5D 4D G 4A 20A G 4B 14A G 14B 18A G 20D 5C G 10C 10A G 15A 5A G
Monte Carlo Beeline 2,Bee Line,One,Normal,57,199890,20,6A 20A G 17C 12D G 14B 3A G 7A 11A G 12C 7D G 7B 17B G 16B 19B G 3C 11D G 19D 4D G 9C 19A G 14D 13B G 18A 13A G 10B 15B G 15A 10D G 1A 18A G 3A 19C G 1B 20A G 20B 13C G 18C 2B G
Monte Carlo Beeline 2,Tile Skipper,One,Normal,48,186846,42,11C 20D G 6B 2B G 17B 6C G 1A 2A G 18D 2D G 2C 13C G 9C 3A G 4B 6D G 18B 1C G 4C 19C G 4D 5B G 4A 16A G 7C 3C G 7D 14D G 14A 8D G 8B 14B G
Deep Beeline,Monte Carlo Beeline 3,Two,Normal,57,205214,20,6A 16B G 11A 5B G 18B 19A G 14D 18A G 9A 4C G 3D 9D G 10C 2B G 14B 2A G 16D 13B G 13C 4D G 4A 3C G 15A 20A G 13A 20D G 2D 1C G 17D 7D G 7A 20A G 12B 17C G 12D 16D G 6B 12A G
Bee Line,Monte Carlo Tree Search,Two,Normal,54,208087,32,9A 8D G 18A 15A G 15C 11D G 2D 11C G 19C 10D G 14C 20B G 19B 14D G 3C 13C G 8B 12D G 18B 5D G 10C 8D G 10A 17A G 6A 1B G 3C 6B G 6A 3D G 8C 9D G 8B 2B G 19D 16A G
Kitty Corner,Monte Carlo Tree Search,Two,Normal,54,208446,56,15A 17C G 9B 10A G 5A 5B G 16D 4A G 3A 4C G 17B 8A G 8C 3C G 3B 10D G 5D 2A G 2B 15D G 15B 1A G 19C 5C G 20D 19C G 13A 20D G 7C 2C G 20B 15D G 15B 12A G 19B 20A G
Monte Carlo Beeline 2,Barricade,One,Normal,54,214650,49,13B 13A G 8D 8B G 15B 8A G 13D 11B G 4C 4A G 9D 16D G 1A 1B G 9A 7B G 1D 6C G 5C 10A G 6A 5D G 11C 17A G 14B 18B G 4B 17D G 16C 3B G 11C 6B G 14C 17B G 13C 14A G
Monte Carlo Tree Search,Bee Line,One,Normal,48,171646,5,2B 20A G 12D 11A G 16A 17B G 17C 20B G 20D 5A G 15D 10B G 11D 5B G 9A 6D G 4B 3A G 14D 19D G 15C 15B G 3C 3B G 19A 10D G 4A 2A G 8C 4C G 4D 2D G
Bee Line,Monte Carlo Beeline 2,Two,Normal,48,226823,14,4C 6B G 3A 1C G 16D 1A G 6A 2B G 2A 4A G 5A 16A G 19B 12C G 7B 14D G 9B 11C G 12D 9A G 19A 16B G 17A 20C G 19A 18B G 18D 8D G 1C 18C G 18A 2A G
Monte Carlo Beeline 3,Barricade,One,Normal,57,174509,65,17B 10D G 17A 4D G 19C 4A G 9C 11A G 16A 3C G 11B 9A G 9B 14D G 13C 3A G 7D 16C G 7A 12D G 14A 6B G 19B 5B G 9D 14B G 6A 7B G 8C 13A G 20D 12A G 20C 9C G 11B 15D G 15D 1D G
Monte Carlo Beeline 3,Tile Skipper,One,Normal,54,182454,27,7D 20D G 6B 6A G 13B 6C G 1A 1B G 18B 2B G 2C 1C G 5A 4B G 4C 18D G 19B 8C G 8B 12A G 5C 9A G 10A 10C G 14D 3C G 8A 17A G 17C 9B G 17D 14A G 14B 16B G 14C 6D G
Monte Carlo Tree Search,Barricade,One,Normal,63,236365,62,16C 6A G 16A 5A G 2A 2B G 2C 7B G 15A 2D G 5B 13B G 10B 5C G 11C 11A G 14D 20A G 14A 3D G 9B 13C G 10A 19B G 12B 19C G 2D 15A G 17D 1A G 16A 18C G 3D 5C G 16B 13D G 9B 7C G 1A 5D G 4D 6A G
Monte Carlo Beeline 1,Monte Carlo Beeline 2,Two,Normal,54,230145,78,20C 20B G 7C 9B G 18C 14D G 17C 19C G 1B 2B G 19B 2A G 14B 13A G 18D 2D G 1D 15A G 2C 6D G 3B 1C G 8A 15C G 8C 3A G 6C 14C G 3B 3D G 3C 9C G 8B 20D G 4D 10D G
Monte Carlo Beeline 1,Monte Carlo Beeline 3,Two,Normal,63,231749,33,9B 13A G 4D 4B G 4A 16A G 4C 17C G 16D 17A G 1C 6C G 5A 3B G 19B 11D G 18C 5C G 11A 18D G 17D 6A G 18A 1A G 2A 2B G 7A 14B G 1D 2C G 7C 10D G 11B 7D G 3D 15D G 10B 8C G 12B 20C G 15C 5D G
Monte Carlo Tree Search,Tile Skipper,One,Normal,57,200272,27,7D 20D G 6B 17B G 15D 6C G 1A 2B G 9D 2D G 2C 4D G 4A 3A G 4B 1C G 13D 1B G 2A 3D G 13D 4C G 5B 18D G 12A 5D G 8D 12D G 10A 19A G 14D 18A G 19D 13C G 19C 9A G 17B 15A G
Deep Beeline,Monte Carlo Beeline 2,Two,Normal,54,129778,72,19A 19B G 15D 4B G 7A 2A G 6D 6B G 4C 6C G 12A 18A G 12D 17C G 15B 1B G 13D 1A G 6A 8C G 3D 16D G 11C 20A G 9C 17B G 11A 5D G 3C 17D G 16A 15C G 8B 12B G 13B 8A G
Tile Skipper,Monte Carlo Tree Search,Two,Normal,48,163124,79,20D 18A G 10B 6B G 6C 8B G 2D 1A G 2B 1B G 16B 2C G 4B 5C G 1B 4C G 1C 10A G 13A 2A G 3B 8C G 5A 3C G 7A 14D G 12B 5D G 9A 12D G 18C 9B G
Monte Carlo Beeline 2,Monte Carlo Beeline 1,Two,Normal,213,281298,64,17A 16D G 5A 14C G 2C 18B G 13C 6D G 18D 2B G 16C 15B G 1A 2D G 12C 9C G 17C 7A G 14B 6C G 19C 15A G 10D 8B G 10C 13B G 8A 4D G 1D 8C G 4B 14D G 6B 4A G 20A 10C G 8D 15C G 9D 3C G 12D 13C G 10D 8D G 12D 8C G 8C 11B G 2A 15A G 10D 9A G 12D 9B G 15A 8B G 9C 15A G 12A 1A G 10C 12C G 7B 18C G 6B 12C G 14B 1C G 8B 8C G 15A 12D G 12D 12A G 15A 12D G 1A 13C G 5A 17A G 12D 3B G 2D 17C G 8B 10D G 12C 2A G 12D 12A G 9B 1C G 8B 14B G 12C 3A G 7D 7A G 8A 8B G 6B 8C G 11D 11B G 6B 8A G 8C 17C G 8B 13B G 12D 8B G 6B 12D G 17C 17A G 8B 8A G 8C 8B G 14D 9B G 17A 6B G 1C 18B G 10D 12B G 8B 5C G 13B 8B G 18C 17D G 6B 1A G 18C 6B G 13B 18C G 11B 8C G
Barricade,Monte Carlo Beeline 2,Two,Normal,60,226839,49,13B 13C G 17D 13A G 9B 3D G 14C 3A G 8C 2C G 1B 2A G 7D 6D G 6B 6A G 11B 9A G 10D 10A G 19A 4D G 16C 4B G 12B 11A G 17C 2D G 9D 16B G 7B 15B G 13D 11C G 15A 20A G 11B 16A G 20D 2D G
Barricade,Monte Carlo Tree Search,Two,Normal,78,285467,12,4A 20B G 20D 20A G 16B 3A G 1B 1A G 2B 5B G 8B 5A G 4B 1C G 11A 19A G 12C 2A G 18C 8D G 8C 9D G 1B 2C G 5C 7A G 13C 6C G 16D 19C G 18D 8D G 12A 17C G 19C 10B G 8D 2D G 1C 15B G 15D 1B G 7C 16A G 10C 9B G 8B 2B G 12A 13A G 11C 14B G
Random,Monte Carlo Tree Search,Two,Normal,39,127608,43,11D 8A G 18D 5C G 3B 2C G 19A 5D G 16D 13B G 19D 10D G 12D 18A G 12A 11B G 16A 6C G 18B 15A G 9C 13B G 10B 4D G 20B 13B G
Monte Carlo Tree Search,Monte Carlo Beeline 1,One,Normal,75,311020,62,16C 6A G 7B 7C G 20A 11D G 8B 12D G 17A 7D G 3A 8A G 10A 20C G 12A 12C G 19D 9D G 19A 4A G 15A 5D G 15C 4C G 18C 10C G 19C 5A G 14B 4D G 14D 9C G 10A 1A G 5C 12D G 1B 9B G 13C 7C G 4C 20C G 13C 17C G 18A 11B G 18D 17D G 4B 19A G
Monte Carlo Beeline 3,Deep Beeline,One,Normal,51,144844,65,17B 4A G 1B 12B G 9B 1A G 4D 11B G 13D 7D G 6D 6B G 4C 5B G 16D 13A G 20A 7A G 10B 15D G 20B 12C G 20C 12D G 7B 11C G 16C 14B G 10A 2D G 6C 15A G 10C 20C G
Monte Carlo Beeline 2,Random,One,Normal,48,94814,39,10D 14C G 10C 11D G 16B 9D G 12A 17D G 20B 9C G 14D 13D G 9A 9B G 5B 11B G 19A 3C G 14A 20A G 2C 5D G 18D 20D G 3D 18A G 4D 8C G 1A 12A G 20C 2D G
Monte Carlo Beeline 2,Kitty Corner,One,Normal,51,143571,45,12B 2A G 3A 13B G 14D 4A G 9A 14B G 2B 14A G 19A 7A G 1C 9D G 19B 16D G 20D 4C G 4D 16C G 19D 2C G 2C 20C G 11A 4C G 2C 11C G 15C 15A G 9A 15D G 10B 11B G
Monte Carlo Beeline 3,Monte Carlo Beeline 1,One,Normal,45,121068,75,19D 15A G 2C 2B G 10D 19B G 12C 20B G 7C 7B G 9D 14B G 11C 1C G 20A 2A G 16A 10A G 5B 4C G 4A 12D G 9A 11A G 16D 8A G 4B 3C G 4D 13D G
Monte Carlo Beeline 3,Kitty Corner,One,Normal,42,123727,39,10D 12A G 7A 20A G 17B 2A G 1A 18C G 18A 5A G 10A 5B G 13B 12B G 12C 7B G 15A 7D G 10C 13A G 3B 7C G 5D 3C G 15C 12D G 1C 6B G
Monte Carlo Beeline 2,Monte Carlo Beeline 3,Two,Normal,60,331047,32,9A 1B G 16A 15A G 6B 11B G 1A 1D G 11C 11D G 20B 18A G 16C 7B G 10C 19A G 12D 14C G 19D 5A G 5D 4C G 13C 13A G 14D 17A G 12A 2D G 18B 12C G 2C 4D G 8D 17D G 7D 11C G 8C 12B G 16D 8C G
Monte Carlo Beeline 2,Monte Carlo Tree Search,Two,Normal,69,379992,28,8A 20A G 7C 14C G 9B 10B G 3D 10A G 15A 10C G 11A 15D G 20C 20A G 5B 20C G 16C 14D G 19C 14B G 9D 16D G 16A 16B G 9C 13B G 13A 4A G 17C 4D G 10C 12D G 18A 18C G 13B 5C G 1D 3D G 11A 1D G 12B 13B G 2C 17B G 16B 3B G
Barricade,Monte Carlo Beeline 3,Two,Normal,48,131555,30,8C 1D G 9B 1A G 6C 2B G 4A 5C G 2A 19B G 19C 3B G 1B 16B G 1C 5B G 4C 3A G 16D 3C G 9C 11A G 6D 7A G 19D 16C G 11C 17A G 11B 5D G 10B 9C G
Monte Carlo Tree Search,Kitty Corner,One,Normal,54,176492,8,3A 10A G 5A 11A G 2A 1A G 14A 16B G 1C 9A G 4A 15A G 13A 19A G 6A 19D G 8B 20A G 16A 19C G 13A 9B G 9B 4C G 2D 14B G 16D 18D G 12C 14D G 18B 3B G 7C 4A G 6C 17D G
Monte Carlo Tree Search,Deep Beeline,One,Normal,63,209094,24,7A 6D G 13D 3C G 17A 10D G 11A 4C G 2A 6B G 2B 2C G 14C 12D G 15D 9D G 12B 14B G 4A 16D G 8A 19B G 14D 20B G 20A 12C G 19C 19A G 18D 4B G 16C 12A G 3A 19C G 4A 8A G 18B 9B G 12C 2D G 3C 9B G
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,63,434954,7,2D 2B G 12D 8C G 15A 7D G 2A 7A G 9D 13B G 18D 4D G 10B 3C G 12B 13C G 2C 18C G 17A 13A G 9A 14C G 19D 19A G 20D 16C G 6A 14D G 10C 9C G 17D 1D G 20D 1A G 5C 8A G 9D 3B G 2A 20A G 5C 5A G
Monte Carlo Beeline 1,Monte Carlo Tree Search,Two,Normal,63,215441,24,7A 15B G 4A 13A G 20D 8A G 14B 12C G 14D 13C G 3B 3A G 3C 13B G 16C 9C G 20B 6B G 11D 6A G 16B 2C G 19A 18D G 14C 18A G 9A 19B G 6D 17A G 3B 16D G 16A 14B G 11D 19D G 17B 14A G 10B 6A G 3C 11A G
Monte Carlo Tree Search,Monte Carlo Beeline 2,One,Normal,66,466560,64,17A 13A G 2C 8A G 4C 4A G 19C 13B G 11A 9A G 2B 4D G 15D 16B G 16C 16A G 18B 20C G 11D 20D G 17B 10B G 10D 10A G 20A 7B G 6B 12B G 14C 10B G 7B 5C G 4D 1D G 9C 17B G 13B 6C G 1D 12D G 18A 16B G 13D 11B G
Deep Beeline,Monte Carlo Tree Search,Two,Normal,60,198412,63,16D 6B G 4A 5B G 16A 5A G 6C 20A G 17A 4D G 14C 11A G 16C 3B G 18D 5D G 10D 2A G 12A 19A G 2B 4B G 13B 3A G 15D 14D G 4B 14B G 12B 3D G 8A 9B G 8C 2D G 5C 7D G 8C 8A G 15B 10A G
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,70,475530,8,3A 3B G 7A 4C G 8B 16A G 9C 4D G 10B 4A G 18A 4B G 16B 17B G 17A 17C G 2D 20A G 2C 11C G 11D 8D G 8C 20C G 13A 10C G 5B 13C G 9B 14A G 19D 1A G 6A 12B G 11A 5D G 17C 5B G 7D 4C G 4B 7B G 4A 11C G 4A 2C G 17D
Monte Carlo Tree Search,Random,One,Normal,51,152112,57,15B 3C G 13A 18A G 19D 4B G 15A 15D G 17D 14B G 2B 13C G 7C 10B G 14D 12B G 11B 3C G 12C 14A G 10C 8B G 17C 16C G 16D 4D G 4C 12D G 20C 4A G 2B 15D G 16A 7B G
Monte Carlo Beeline 3,Monte Carlo Beeline 2,One,Normal,87,566517,62,16C 6A G 7B 12D G 12B 17C G 18C 17A G 12C 14C G 17B 5C G 15D 5A G 1A 9B G 10C 13B G 4A 3B G 5B 2B G 10D 7C G 11B 14D G 2D 19C G 19A 20B G 15C 4D G 2A 4B G 5D 7D G 7D 9D G 9D 3A G 16A 20B G 20B 5B G 12B 17C G 7A 13C G 12D 5C G 17C 12B G 11B 17C G 5B 7A G 9B 2B G
Tile Skipper,Bee Line,Two,Normal,45,115,79,20D 5C G 17D 6B G 6C 1B G 12C 1A G 2B 5B G 13D 2C G 4B 14A G 10C 4C G 1C 19C G 14B 2A G 3B 18A G 14D 3C G 7A 18D G 16D 9A G 9D 7B G
Random,Tile Skipper,Two,Normal,45,192,67,17D 20D G 6B 15D G 12A 6C G 1A 9D G 14A 2B G 2C 12C G 17B 4B G 1B 8B G 7C 2A G 3D 14D G 9C 3C G 4D 20C G 15A 5D G 8D 13B G 17D 19A G
Barricade,Random,One,Normal,60,190,44,12A 14D G 20A 14A G 19C 17C G 4C 4A G 9D 18D G 7C 5D G 7A 11A G 10B 2D G 18A 3C G 19D 13C G 11C 1D G 16B 17B G 8C 7D G 15D 9C G 6D 2A G 20C 13D G 13A 1D G 15C 13B G 1B 10B G 20D 8C G
Barricade,Bee Line,One,Normal,67,188,8,3A 9B G 4A 4B G 4C 11B G 7A 4D G 7B 7C G 8A 6D G 11A 8C G 13B 7D G 8B 2D G 10C 8D G 5A 14B G 1D 5C G 10D 6C G 15A 10A G 10B 15D G 20C 14C G 19D 20A G 17A 5B G 16A 6C G 20D 10D G 7B 15C G 19A 17B G 14C
Tile Skipper,Barricade,Two,Normal,57,246,79,20D 11D G 20A 6B G 6C 6A G 15C 1A G 2B 1B G 1C 2C G 4B 1D G 2A 4C G 7A 3B G 15A 8C G 7D 7B G 3D 7C G 8B 12B G 16A 3C G 8A 16B G 19A 9A G 9B 19C G 13C 10B G 12C 18D G
Kitty Corner,Barricade,Two,Normal,84,269,16,5A 12A G 5B 1A G 2A 1B G 1C 7A G 3A 1D G 2B 4A G 10A 2C G 4C 15A G 20A 10C G 10D 10B G 20C 11C G 11B 20C G 20D 9C G 16D 3B G 20C 19D G 14A 16C G 11A 11D G 13B 20A G 4A 11D G 18B 2D G 3C 12B G 6C 20C G 19B 17A G 14B 5D G 7B 6D G 17B 4D G 5D 1D G 8B 2D G
Random,Kitty Corner,Two,Normal,48,277,25,7B 4A G 5A 12B G 10C 1A G 6A 9B G 9A 11A G 16A 19A G 20D 6B G 4D 19B G 14A 1B G 6B 10D G 2C 5D G 5C 18A G 8D 11B G 4D 13C G 20D 17B G 15C 10C G
Barricade,Tile Skipper,One,Normal,78,297,44,12A 20D G 6B 6A G 11D 6C G 1A 1B G 1C 2B G 2C 1D G 2A 4B G 4C 20C G 20B 7A G 8C 5B G 5D 7D G 3D 16A G 4A 7B G 8A 8D G 3A 9A G 9B 10D G 15D 10A G 10B 12B G 18D 13A G 13C 12D G 5A 18A G 19A 17D G 16D 18B G 19C 5D G 17D 14C G 18B 1C G
Random,Bee Line,One,Normal,54,313,71,18D 16A G 13A 9C G 4C 16B G 8B 9C G 2A 17D G 17B 19B G 18B 8A G 1B 9A G 11C 11D G 17A 3C G 14D 6A G 5C 2B G 6B 5A G 10D 19A G 14D 15C G 15B 19A G 10B 15A G 8D 13C G
Random,Barricade,Two,Normal,60,526,53,14B 19B G 14A 4B G 3A 3B G 3C 9A G 10C 9D G 10A 3A G 13C 5D G 8D 17D G 17A 4D G 5A 3D G 6C 13A G 18D 16B G 16A 1B G 13D 7C G 16B 5C G 1D 5B G 16B 1A G 1C 15C G 4A 3C G 1D 9B G
Kitty Corner,Random,One,Normal,42,2583,60,16A 20A G 19B 11A G 6A 10B G 12C 1A G 5A 6D G 20B 4A G 1D 13A G 13C 4B G 4D 17B G 3A 16B G 6B 19C G 9D 4C G 3B 12D G 8C 8A G
Barricade,Kitty Corner,One,Normal,54,3095,73,19B 1A G 2A 1B G 1C 3A G 8A 1D G 2B 13A G 18A 2C G 2D 3B G 8B 8C G 8D 13B G 3B 4B G 6A 13D G 13D 9B G 19C 4C G 10C 6B G 15C 8B G 12D 20D G 15A 8D G 13B 16C G
Tile Skipper,Random,One,Normal,48,9713,79,20D 20C G 3D 6B G 6C 20A G 19B 1A G 2B 19B G 17C 2C G 4B 12D G 5D 1B G 2A 11A G 2D 4C G 7A 20C G 8C 3C G 7D 9D G 7B 9A G 13C 3D G 7B 13D G
Bee Line,Random,One,Normal,39,38068,61,16B 16C G 13A 3A G 12D 20D G 19D 3D G 3B 20A G 20A 12A G 4B 1A G 6A 16D G 16A 8D G 15D 12B G 5C 19C G 1C 5A G 2A 15C G
Bee Line,Kitty Corner,One,Normal,42,39840,53,14B 8A G 3A 14A G 14C 4A G 5A 11A G 10B 10A G 15A 16B G 16A 5B G 8B 19B G 16D 4D G 15D 20B G 7B 5B G 15C 19A G 10C 4C G 5B 17C G
