Player One,Player Two,Winner,Termination,Total Moves,Total Milliseconds,Starting Tile Index,Transcript
Kitty Corner,Tile Skipper,Two,Normal,54,42438,4,2A 20D G 6B 3A G 4A 6C G 1A 9A G 14A 2B G 2C 19A G 14B 4B G 1B 3D G 4C 4D G 7A 9D G 19B 7C G 7B 3C G 15D 8D G 8B 12D G 18B 13B G 8A 2D G 3B 12C G 17D 10C G
Bee Line,Barricade,Two,Normal,60,44415,7,2D 20B G 2A 18D G 12C 7C G 1C 9D G 13D 9A G 14B 7B G 11C 4C G 12A 6C G 18C 15B G 14D 17A G 16D 19A G 17C 5A G 8A 5B G 5C 18C G 3D 1C G 19A 11D G 7B 20A G 17C 8A G 16D 17C G 14B 18C G
Random,Deep Beeline,Two,Normal,51,45715,24,7A 19B G 14D 13B G 10C 20A G 14C 6B G 9C 5B G 5D 18B G 18A 10B G 8D 11B G 17A 15B G 5C 3C G 12A 2C G 13D 15C G 10C 9D G 3A 12B G 17C 1A G 2B 11D G 18C 16D G
Tile Skipper,Deep Beeline,Two,Normal,48,45863,79,20D 11D G 6D 6B G 6C 8D G 1B 1A G 2B 12C G 8B 2C G 4B 7A G 11C 4C G 8C 13A G 7B 7D G 2A 20B G 18A 3B G 4A 14C G 9B 5D G 9A 16A G 10B 14A G
Tile Skipper,Kitty Corner,One,Normal,45,36061,79,20D 14A G 9A 6B G 6C 4A G 3A 1A G 2B 2A G 7A 2C G 4B 3C G 3D 1B G 3B 9D G 14D 8C G 7C 7D G 4D 7B G 5D 14D G 10D 8B G 12B 8A G
Kitty Corner,Deep Beeline,Two,Normal,51,45891,52,14A 8A G 9D 9A G 4A 4B G 10D 3A G 2A 3B G 1B 7A G 14D 5A G 20A 14C G 3C 19A G 3D 3C G 14C 15A G 16A 2D G 12C 17D G 17B 11D G 18A 15C G 18B 9B G 9B 16B G
Bee Line,Tile Skipper,One,Normal,39,7940,24,7A 20D G 6B 13A G 14A 6C G 1A 7B G 12D 2B G 2C 13C G 14D 4B G 1B 13D G 12C 2A G 3D 12A G 9B 3C G 4C 8B G 7C 5D G
Deep Beeline,Tile Skipper,One,Normal,54,46938,8,3A 20D G 6B 4A G 4B 6C G 1A 3B G 18C 2B G 2C 5A G 18A 7A G 6A 1B G 20B 1C G 2A 19D G 14B 7D G 7B 15D G 14C 10A G 12D 10C G 12A 12C G 17B 10B G 17C 19C G 9B 8B G
Deep Beeline,Kitty Corner,Two,Normal,42,45379,2,1C 16A G 11A 11B G 9A 6A G 1A 2A G 8A 5A G 4A 8D G 19C 11C G 16D 14B G 18A 1D G 11C 4B G 4D 16D G 6B 17A G 18B 3A G 3A 12A G
Kitty Corner,Bee Line,Two,Normal,36,5631,40,11A 19D G 16B 6A G 1A 16A G 11C 5A G 4A 7B G 19B 9A G 5C 7A G 20B 1B G 5C 7D G 2C 1B G 5D 13B G 10C 9B G
Deep Beeline,Random,One,Normal,63,48796,73,19B 12C G 1D 12A G 8B 19A G 18C 3A G 3B 2D G 11B 13A G 17C 10D G 7B 18D G 19C 7A G 3D 14B G 10A 17D G 11D 15D G 17B 18A G 9C 9A G 9D 8C G 18C 16A G 8D 7C G 16C 16A G 10B 7C G 9C 8C G 5B 20C G
Monte Carlo Beeline 1,Bee Line,One,Normal,51,69271,44,12A 11C G 9D 19B G 7C 5C G 6C 13D G 12D 11A G 6D 11B G 6B 14C G 11D 14B G 4D 3B G 17A 13C G 16C 9D G 8C 15D G 18D 2B G 9A 2C G 14D 1A G 10B 20D G 8D 5B G
Tile Skipper,Monte Carlo Beeline 1,Two,Normal,45,77641,79,20D 19A G 8D 6B G 6C 4B G 9B 1A G 2B 1B G 1C 2C G 7A 18B G 5A 6A G 1D 17C G 16B 8C G 7D 3A G 11B 7B G 5D 11C G 13A 8B G 9D 13D G
Barricade,Deep Beeline,One,Normal,78,77564,61,16B 16A G 3A 3B G 3C 9A G 20B 3D G 9B 13A G 15A 9C G 9D 14C G 8B 12C G 13D 14B G 14A 19D G 10B 11A G 17A 18D G 20D 11C G 18A 6B G 12B 5A G 1A 5C G 10A 7C G 7C 10A G 4C 7A G 6D 10B G 2A 13B G 1C 2C G 19C 1D G 6A 9C G 2D 5A G 1A 5C G
Monte Carlo Beeline 1,Tile Skipper,One,Normal,54,77909,44,12A 20D G 6B 1A G 13B 6C G 5C 5B G 14B 5D G 4A 4B G 4C 3B G 1B 20B G 13A 3D G 5A 17C G 17A 7D G 7B 13D G 13C 2D G 2B 19C G 11B 7A G 17B 11C G 10B 18A G 18B 10C G
Kitty Corner,Monte Carlo Beeline 1,Two,Normal,45,77932,12,4A 12A G 16A 5A G 1A 3D G 13B 6A G 11A 18A G 11C 10A G 2A 9A G 20A 7A G 14A 17D G 18D 10B G 10D 18B G 9B 1B G 1B 19A G 19C 1D G 5B 14D G
Random,Monte Carlo Beeline 1,Two,Normal,51,77919,73,19B 15D G 4A 19A G 10B 10D G 18A 6D G 8A 15C G 20D 11A G 16B 12B G 16A 16B G 9B 1B G 2D 3A G 3A 7D G 2C 13C G 16D 17C G 5B 8A G 13B 2B G 2A 19B G 1C 12D G
Bee Line,Deep Beeline,Two,Normal,57,37913,70,18C 2B G 15A 10B G 14C 9A G 13C 18A G 5C 14A G 18B 19A G 19D 7A G 19C 13B G 13A 9C G 16C 16D G 11A 11C G 20A 4A G 3C 16B G 6D 4A G 1C 11B G 6A 5A G 10D 16A G 12D 5C G 18A 12D G
Monte Carlo Beeline 1,Kitty Corner,One,Normal,48,78428,44,12A 18A G 13A 2A G 3C 8A G 3A 4B G 19A 4A G 5A 15B G 1A 17A G 3B 3D G 1C 8C G 13C 15D G 15C 5C G 8B 6B G 17D 8B G 4C 9A G 11D 9B G 20B 14D G
Deep Beeline,Barricade,One,Normal,60,35661,12,4A 4B G 4C 15D G 20B 4D G 15A 15C G 1A 1B G 1C 12D G 18B 1D G 3A 12A G 12C 20A G 19D 8A G 13D 11D G 2A 9B G 7C 14C G 11B 16A G 11A 16C G 13A 13C G 14A 11D G 5B 19C G 7D 2B G 5A 18D G
Deep Beeline,Bee Line,One,Normal,54,38283,6,2C 13C G 11B 11C G 16A 6D G 7D 7A G 3B 1B G 5B 4C G 1A 10A G 10D 18A G 14A 6C G 15B 14B G 14C 20B G 20D 19D G 18B 6B G 20A 19A G 19B 7D G 18D 4D G 20C 12B G 10C 15D G
Bee Line,Monte Carlo Beeline 1,Two,Normal,42,43273,3,1D 4A G 18C 20B G 15A 1A G 13B 15B G 5B 5A G 8A 20A G 11B 12C G 17A 11D G 3B 14D G 9C 20D G 16C 2B G 9B 16A G 3A 3D G 2A 11D G
Monte Carlo Beeline 1,Deep Beeline,One,Normal,45,89007,73,19B 19A G 4B 4A G 16A 18A G 14C 5A G 12C 16C G 16B 13B G 17B 17C G 1D 20D G 18D 11C G 8A 10D G 13D 3C G 11A 9D G 7A 15C G 17A 9A G 2D 10A G
Monte Carlo Beeline 1,Barricade,Two,Normal,86,95578,37,10B 10A G 15D 9D G 12A 9A G 14B 14D G 9B 14A G 19C 7A G 13A 13C G 15B 19A G 5B 15A G 15C 7B G 18A 13D G 18C 8B G 17C 4A G 1B 17A G 19B 18B G 3B 20B G 3A 16B G 20A 6D G 4C 19D G 20D 3A G 8D 14B G 18D 14D G 14C 20C G 18D 1C G 20B 15A G 6B 4C G 4C 15C G 14C 14D G 20B 9C
Bee Line,Monte Carlo Beeline 2,Two,Normal,39,118747,75,19D 11D G 2C 4A G 15B 20D G 7A 1C G 11C 3A G 5C 16A G 1B 11B G 2D 16B G 9D 20B G 18B 13A G 18C 13C G 18D 17A G 17B 17D G
Barricade,Monte Carlo Beeline 1,Two,Normal,63,41378,9,3B 3C G 20B 16A G 3A 18C G 4B 8D G 4D 16C G 2D 2A G 7C 6B G 15A 1C G 15C 18A G 15D 18B G 18D 17B G 19A 4A G 5B 14C G 12D 19C G 16B 7B G 11A 14A G 10A 9B G 9A 12A G 3C 9A G 14B 5C G 13C 16B G
Deep Beeline,Monte Carlo Beeline 1,Two,Normal,54,42005,21,6B 6C G 13B 2B G 11B 2A G 19A 7A G 2C 3A G 19D 15D G 14C 15C G 4A 20B G 18D 6D G 19B 5A G 3C 10B G 9B 17D G 3C 8C G 8A 16B G 10C 14D G 17B 14B G 14B 17A G 6D 18A G
Tile Skipper,Monte Carlo Beeline 2,Two,Normal,51,129095,79,20D 3A G 3C 6B G 6C 14C G 4C 1A G 2B 1B G 18B 2C G 4B 20A G 16B 5A G 1C 17A G 9C 2A G 7A 8B G 18C 7D G 10A 12A G 13D 10C G 12D 7B G 16D 12C G 19C 12B G
Random,Monte Carlo Beeline 2,Two,Normal,48,144173,68,18A 15D G 1A 17B G 1B 2A G 3B 2B G 4D 16A G 7A 19C G 4C 16D G 20D 3C G 10C 12D G 5A 6A G 19B 13A G 11D 16B G 19D 5C G 14A 12A G 8B 14B G 12B 6B G
Monte Carlo Beeline 2,Deep Beeline,One,Normal,57,146357,44,12A 11D G 10A 7A G 9C 16D G 13C 18D G 14A 12C G 17A 10D G 8A 14B G 1B 10C G 9B 9A G 6C 18C G 1D 13D G 8C 5D G 6A 2D G 3B 6D G 4A 20B G 16B 4C G 5A 20A G 9D 4B G 6A 15A G
Random,Monte Carlo Beeline 3,Two,Normal,39,161547,54,14C 6A G 3A 9C G 8B 20A G 2A 5D G 16B 13B G 5A 9D G 11C 13C G 19B 7B G 18A 15D G 15C 16D G 10A 1C G 18B 7B G 11D 18D G
Monte Carlo Beeline 3,Random,One,Normal,42,169985,54,14C 2A G 15B 8D G 20B 20A G 16A 3A G 9B 16A G 6C 15C G 20C 5B G 17D 4C G 13A 11C G 4A 11A G 17C 6B G 5B 10A G 5C 9D G 15A 15D G
Kitty Corner,Monte Carlo Beeline 3,Two,Normal,45,174561,56,15A 11C G 4D 10A G 5A 1B G 1A 4A G 3A 4B G 17D 8A G 10C 2B G 16A 5D G 10D 6D G 20C 15C G 3B 20A G 19D 3D G 13C 14A G 18A 13C G 14C 20B G
Bee Line,Monte Carlo Beeline 3,Two,Normal,51,182724,70,18C 10C G 15D 1D G 14C 11D G 2A 10A G 18B 3A G 19C 10B G 18A 19D G 14D 20A G 20B 14A G 19A 4A G 9C 17B G 16A 5A G 4B 13B G 7C 18A G 7A 16D G 17C 9C G 5A 7B G
Monte Carlo Beeline 3,Bee Line,One,Normal,42,139928,6,2C 5B G 10D 16B G 19D 17B G 14D 4A G 14B 9A G 18D 4C G 14A 1B G 11C 3C G 17A 2D G 12C 7B G 12D 19C G 11C 3A G 20A 7A G 8D 20D G
Tile Skipper,Monte Carlo Tree Search,Two,Normal,46,191879,79,20D 13A G 10C 6B G 6C 8C G 14D 1A G 2B 20B G 3A 2C G 4B 16C G 2A 1B G 3B 2D G 5D 3C G 4C 18B G 12D 7A G 7B 9B G 7C 9A G 14C 13B G 10B
Monte Carlo Beeline 2,Bee Line,One,Normal,54,193672,44,12A 7A G 18A 18B G 7D 12D G 17A 17C G 14D 11C G 20A 13A G 19D 11D G 10B 9D G 10C 14C G 15C 14A G 5A 8B G 1D 9C G 3B 8D G 3C 4D G 16B 7B G 1A 5B G 1B 3A G 1C 2B G
Bee Line,Monte Carlo Tree Search,Two,Normal,51,196692,32,9A 7B G 15D 14D G 16C 17B G 13D 14C G 9B 11D G 4D 20B G 19A 20A G 2A 15B G 6A 11D G 19B 10C G 10D 15A G 15C 12B G 9C 2C G 20A 20D G 4C 8A G 8D 14C G 18D 11C G
Deep Beeline,Monte Carlo Beeline 3,Two,Normal,48,199024,44,12A 6B G 1A 8A G 13C 3A G 14D 20C G 18C 15D G 14A 5D G 10A 14C G 9B 6D G 11A 15A G 7B 9C G 6C 10D G 16C 16D G 2D 5C G 2B 4D G 20B 4A G 11B 19B G
Monte Carlo Beeline 3,Tile Skipper,One,Normal,51,156696,61,16B 20D G 6B 11B G 3B 6C G 1A 18A G 3C 2B G 2C 2A G 20A 4B G 1B 20C G 4D 4C G 7A 19A G 5D 8C G 7D 10D G 14C 4A G 7B 9B G 11C 8A G 8B 14D G 9A 10B G
Kitty Corner,Monte Carlo Tree Search,Two,Normal,54,206466,8,3A 5C G 2A 4A G 5A 8C G 20C 10A G 15A 13A G 19B 20A G 4D 10D G 7B 5B G 10B 12D G 11B 10B G 5D 8C G 17C 3D G 3C 6A G 2D 16C G 6D 19C G 14A 10A G 8D 5C G 12D 4D G
Kitty Corner,Monte Carlo Beeline 2,Two,Normal,51,213225,44,12A 11D G 10A 7A G 2A 5B G 16B 1A G 5A 18C G 4C 17A G 17B 1C G 19B 2B G 1D 14D G 19C 5D G 12C 17C G 14B 7B G 2D 15B G 15A 17A G 2B 9A G 9C 19D G 2C 13B G
Deep Beeline,Monte Carlo Beeline 2,Two,Normal,51,170793,36,10A 10B G 12A 10A G 14B 19A G 7B 16D G 12B 13C G 4C 20C G 1C 1D G 13D 8B G 11C 15B G 7A 17B G 18D 18A G 11B 5A G 5B 11A G 6B 14D G 3B 15A G 1A 3C G 8C 6A G
Monte Carlo Tree Search,Bee Line,One,Normal,54,192749,9,3B 7A G 13C 8B G 17A 19C G 12A 6B G 8C 12D G 12C 3A G 17A 17D G 18C 18A G 2D 11A G 14C 6B G 6C 11C G 16B 3D G 15C 19D G 20C 6D G 6B 20B G 16A 1C G 2D 20A G 12B 8B G
Barricade,Monte Carlo Beeline 2,Two,Normal,66,252946,64,17A 16D G 18B 16A G 17C 5A G 20A 11C G 18A 18C G 14B 14A G 9D 15B G 4D 12D G 12A 5B G 10A 12B G 15D 8C G 10B 19A G 15C 13A G 9C 4A G 3B 8D G 2B 3B G 11A 2A G 2C 11D G 17B 3D G 3A 9A G 14A 4A G 15D 14D G
Random,Monte Carlo Tree Search,Two,Normal,69,257761,7,2D 17B G 15D 10A G 16B 7D G 2B 14C G 14C 10D G 13D 3A G 7A 9D G 19B 6C G 8D 4D G 8C 16D G 20A 10D G 11D 13A G 3C 17D G 5A 3C G 11A 4C G 19A 8D G 18D 17C G 15D 19C G 16B 13C G 13C 6A G 8D 15A G 9B 7B G 2D 17A G
Monte Carlo Tree Search,Monte Carlo Beeline 1,One,Normal,66,259414,38,10C 12A G 7A 4A G 20C 4B G 15C 3C G 9C 3A G 20A 8C G 7D 8D G 18B 6C G 6B 6A G 18C 13D G 8B 13A G 16B 2D G 3D 2C G 19C 2B G 6D 9B G 18D 15D G 9C 2A G 13C 8A G 2D 9B G 8D 9C G 1C 5B G 15A 8D G
Monte Carlo Beeline 2,Monte Carlo Beeline 1,Two,Normal,76,265794,73,19B 19A G 2B 16A G 13A 13B G 13C 8D G 20D 18C G 8A 5C G 12C 5A G 6C 15B G 9A 15A G 4C 14B G 10B 15D G 17C 3A G 7D 11C G 11A 1A G 12D 7B G 12B 17A G 10A 7C G 4D 11B G 1A 4A G 20C 7A G 1A 17C G 11A 17C G 11B 15A G 15A 7D G 13A 3A G 9A
Barricade,Monte Carlo Beeline 3,Two,Normal,72,266434,57,15B 18C G 19D 18A G 13D 1B G 9D 1A G 2B 16B G 19B 5B G 9A 17A G 12B 12A G 14B 7B G 7A 11C G 12D 11A G 11D 16C G 2D 3D G 3C 20D G 4A 4D G 8A 11C G 9C 12B G 16D 18A G 5B 16A G 11B 6A G 14B 11B G 16D 4A G 10C 11C G 4C 10A G
Monte Carlo Beeline 1,Monte Carlo Beeline 2,One,Normal,77,264914,62,16C 16B G 12A 2D G 3A 2A G 19C 2B G 7B 3B G 1C 14D G 18D 20D G 20C 12C G 17C 18C G 8A 2C G 7A 7D G 9D 8C G 15D 15A G 15C 15B G 8B 10D G 10A 5C G 10C 9C G 13B 4C G 6C 5A G 9A 5D G 10B 13A G 6D 8B G 1D 8A G 12D 2A G 12C 5A G 7D 16D
Monte Carlo Tree Search,Barricade,One,Normal,72,268500,17,5B 12A G 5A 9B G 11A 1B G 4B 10B G 15A 9A G 14D 19C G 7D 7A G 3B 3A G 7B 13A G 6D 9C G 13C 6B G 16C 2A G 20D 19B G 18A 2D G 6A 16D G 9A 11B G 17A 18A G 12B 19A G 3C 4D G 17A 8D G 20B 14D G 5B 13B G 20C 17B G 1C 3D G
Monte Carlo Beeline 1,Monte Carlo Beeline 3,Two,Normal,60,229847,73,19B 12B G 4B 5D G 6D 5A G 17C 16C G 13C 11D G 6A 11C G 12A 8B G 16D 8D G 3A 13B G 4D 5C G 17D 7B G 18C 2A G 9C 1A G 3C 9A G 7C 12B G 10D 15C G 2D 14D G 8B 9D G 15D 4B G 15B 15D G
Monte Carlo Beeline 1,Random,One,Normal,39,12339,11,3D 13A G 1A 4A G 14A 2C G 6A 20C G 3B 12D G 10C 18A G 2A 10A G 17D 12C G 9D 5D G 1C 7B G 18B 6A G 16B 18C G 16D 7A G
Monte Carlo Beeline 2,Barricade,One,Normal,60,298611,73,19B 19A G 20B 18C G 2A 18A G 13D 6A G 15D 6B G 6C 13A G 8A 6D G 17B 5C G 20A 17A G 12C 11A G 9A 9C G 20D 17C G 1A 15B G 4B 9B G 9D 3A G 19D 7A G 7B 11D G 17A 5B G 12B 19A G 6D 5D G
Tile Skipper,Monte Carlo Beeline 3,Two,Normal,48,135475,79,20D 2B G 8A 6B G 6C 17A G 18B 1A G 2D 2C G 18D 5B G 3B 4B G 7B 3C G 1C 19B G 19D 5A G 4C 16D G 10B 4D G 3A 13D G 5D 7A G 9C 14A G 9D 9B G
Monte Carlo Beeline 3,Kitty Corner,One,Normal,45,125431,24,7A 2A G 3A 13D G 19C 4A G 9A 12C G 3B 14A G 19A 19D G 10B 2D G 4B 6D G 15D 9C G 3D 17C G 15C 2C G 3C 20D G 6B 14C G 14B 11B G 6C 9D G
Monte Carlo Beeline 3,Monte Carlo Beeline 2,One,Normal,60,333072,38,10C 12A G 12D 20B G 5A 11A G 13A 8B G 8A 17D G 18C 12C G 17A 5B G 8D 17B G 20C 15C G 15D 19D G 14C 10B G 14A 14D G 19A 19C G 4A 1B G 3D 1A G 2B 4D G 8B 3A G 14A 8B G 8B 10B G 3B 8A G
Monte Carlo Tree Search,Monte Carlo Beeline 3,One,Normal,49,335424,27,7D 8B G 4B 3A G 9C 9A G 11D 17A G 18A 2A G 19A 19C G 20B 6D G 12D 11C G 16D 7B G 16B 13A G 13C 18D G 16A 19C G 1B 3B G 18D 19C G 18D 14A G 19B 14D G 14D
Monte Carlo Beeline 2,Random,One,Normal,45,67071,19,5D 19B G 10D 10B G 1A 7C G 1C 16C G 20C 4D G 13D 2A G 2C 15D G 8C 5B G 1B 14A G 8D 10A G 2B 7C G 16D 19C G 13C 13B G 8D 3B G 18D 12B G
Deep Beeline,Monte Carlo Tree Search,Two,Normal,42,135052,10,3C 14B G 1A 18A G 11C 2A G 5A 9A G 19A 19D G 7A 17A G 14A 7B G 16D 4A G 5D 10A G 10D 7C G 13C 17C G 3B 10B G 12A 20C G 5A 15B G
Monte Carlo Beeline 3,Deep Beeline,One,Normal,63,184638,59,15D 3B G 8C 13C G 13D 2A G 6D 15B G 19A 13B G 9B 3C G 8A 12B G 19D 20A G 14D 19C G 18B 17C G 4A 17D G 20D 12C G 7A 16A G 16B 11A G 16C 11D G 12D 12C G 11A 9A G 9D 11A G 4C 20D G 18B 20D G 5D 9D G
Monte Carlo Beeline 2,Monte Carlo Beeline 3,Two,Normal,54,340628,78,20C 13A G 16B 18A G 6C 12C G 1D 13D G 17D 18C G 6D 17B G 12A 7D G 12D 8D G 4A 5D G 5A 4C G 9D 14B G 19C 17C G 10C 4B G 11A 15C G 1B 11C G 2B 7C G 2A 3D G 3B 10D G
Monte Carlo Beeline 2,Tile Skipper,One,Normal,51,47457,39,10D 20D G 6B 20A G 2B 6C G 1A 17B G 14A 2D G 2C 3A G 5A 5B G 3B 8D G 13D 1B G 3C 4D G 9D 4B G 4C 18C G 16D 5D G 8A 4A G 7A 9A G 9C 11C G 12D 9B G
Monte Carlo Tree Search,Monte Carlo Beeline 2,One,Normal,69,404954,46,12C 19B G 10D 1B G 2A 1A G 17A 5C G 18D 12A G 8A 17C G 14B 18A G 5B 6C G 4C 6A G 4B 6D G 5C 13D G 13A 18C G 4A 14D G 9A 13B G 17D 14C G 11C 5C G 11B 12D G 7B 3C G 3D 7A G 7A 11D G 3D 5B G 1A 5A G 2C 9A G
Monte Carlo Beeline 2,Monte Carlo Tree Search,Two,Normal,60,407016,37,10B 3C G 11B 5B G 3A 5A G 16D 4C G 4B 4A G 1A 17A G 12A 5D G 5A 5C G 17B 3D G 17D 2C G 13A 12B G 8C 16B G 7A 7D G 11D 18A G 19C 17C G 8A 14D G 9B 3D G 11D 6C G 13A 8A G 1D 6C G
Monte Carlo Tree Search,Deep Beeline,One,Normal,57,188506,18,5C 9A G 14D 19D G 7A 7D G 4B 1C G 17C 4A G 1B 19C G 7B 2D G 18D 18A G 1A 10B G 2B 3A G 18B 14B G 11B 7B G 1C 11A G 15C 14C G 15B 3D G 2A 11D G 18C 3D G 16B 16D G 12C 13D G
Monte Carlo Beeline 2,Kitty Corner,One,Normal,51,39837,11,3D 10A G 5A 1C G 13A 1A G 2A 17B G 7D 7A G 12A 2B G 19C 10B G 1D 18A G 17C 12D G 10C 12C G 6C 5D G 10B 11C G 16D 12A G 20D 15A G 11A 12A G 20A 11D G 9A 1D G
Barricade,Monte Carlo Tree Search,Two,Normal,60,195576,30,8C 18B G 5C 5A G 10D 14B G 16A 1D G 14A 9B G 1A 1B G 1C 6A G 5D 10C G 4C 18A G 6B 11D G 15C 4D G 17D 18D G 19C 14B G 12D 9C G 13A 5C G 1A 10A G 4A 13D G 5D 12A G 11A 6D G 16C 15D G
Monte Carlo Tree Search,Random,One,Normal,48,147016,66,17C 5B G 14B 19B G 7D 19D G 10D 3A G 2A 18D G 2C 9B G 19C 4B G 20B 20C G 16B 9D G 1D 11B G 12C 13B G 4D 7D G 9B 5B G 14B 6A G 18B 2C G 13B 17B G
Monte Carlo Beeline 3,Barricade,One,Normal,60,166975,46,12C 5D G 12A 3A G 5A 3B G 3C 4A G 16B 3D G 4B 9A G 16C 4C G 17A 16D G 13A 13D G 18C 19A G 18B 10D G 1D 18D G 13C 18A G 14D 19C G 6C 19B G 19D 11B G 20D 12A G 3C 19A G 6A 8D G 2C 6D G
Monte Carlo Beeline 3,Monte Carlo Tree Search,Two,Normal,81,546105,38,10C 11D G 3D 3B G 19A 14A G 19D 20C G 8D 15D G 17D 13D G 3A 3C G 7A 15A G 19B 9C G 13A 4A G 18D 15B G 8B 9B G 6A 6B G 13C 9A G 6C 17B G 19D 19A G 20A 15C G 19D 10D G 15A 15B G 10B 19C G 15A 11D G 8B 20A G 15A 16C G 6B 15A G 15A 14D G 15D 9B G 19C 6B G
Monte Carlo Beeline 1,Monte Carlo Tree Search,Two,Normal,84,291181,58,15C 17A G 7C 7B G 9D 11C G 2B 8C G 8A 9A G 4C 12A G 11B 9C G 19A 13A G 9B 14B G 19C 14D G 14C 14A G 7D 10C G 5C 20C G 13C 13D G 6C 2A G 18B 6A G 6D 17B G 11C 10A G 10B 18D G 16A 5A G 9D 5D G 17A 11B G 9D 4D G 1B 9D G 9D 14B G 18D 3A G 7B 18B G 17A 9B G
Monte Carlo Tree Search,Tile Skipper,One,Normal,45,133763,0,1A 20D G 6B 10C G 14D 6C G 5C 5A G 18A 5B G 2B 17A G 7D 2C G 3B 12D G 18B 2A G 3C 9B G 1A 4B G 4C 14C G 17D 7A G 7B 5D G 10C 8D G
Monte Carlo Beeline 3,Monte Carlo Beeline 1,One,Normal,66,208839,35,9D 12B G 16A 17C G 8B 17D G 8A 13D G 5C 13A G 19A 8C G 13C 18C G 18A 12C G 6A 11D G 6D 7C G 1C 9B G 2D 11A G 7A 2D G 15C 3D G 15D 19D G 13B 3A G 10B 20B G 2A 3B G 10D 2B G 2B 15B G 7C 2B G 7D 11C G
Monte Carlo Tree Search,Kitty Corner,One,Normal,51,156197,67,17D 11A G 6A 2C G 1B 1A G 5A 5D G 8B 4A G 9A 4B G 19A 6D G 5B 15C G 2D 4C G 4D 3C G 9D 1C G 1C 14B G 14A 8C G 4A 16B G 18B 20C G 5C 18A G 10C 20D G
